epic_id,current_final_label,original_manual_label,label_source,review_date,k2_campaign,confirmed_planet_status,known_eb_variable_status,noise_artifact_status,ambiguity_status,safe_for_supervised_training,validation_or_traceability_only,duplicate_conflicting_labels,possible_leakage_concerns,all_label_evidence,has_diagnostics,has_p_half_p_2p_diagnostics,has_accessible_light_curve_tensor,has_current_cnn_score,embedding_exportable,positive_evidence_tier,external_disposition,external_confirmation_status,physical_loss_eligible,training_role,hard_negative_status,correction_record,original_evidence_preserved,hard_negative_flag
EPIC_220504338,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_220510874,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_220522262,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_220554210,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_220592745,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_220598331,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_220621087,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_220621788,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_220629489,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_220650439,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_220674823,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_220696233,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_220709978,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_228721452,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_228724232,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_228725791,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_228725972,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_228732031,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_228734900,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_228735255,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_228736155,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_228739306,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_228748383,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_228748826,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_228754001,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_228758778,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_228763938,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
